whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count,web_traffic,label
5238,240,71,1,13,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,9,0,0,0,0,0,0,0,0,0,1
6961,817,1327,1,15,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,10,0,0,0,0,0,0,0,0,0,1
4990,123,245,1,16,0,0,0,0,0,0,0,0,0,1
8425,2530,652,1,13,0,0,0,0,0,0,0,0,0,1
-1,283,-1,1,8,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,13,0,0,0,0,0,0,0,0,0,1
5898,675,1510,1,12,1,0,0,0,0,0,0,0,0,1
5916,292,467,1,6,0,0,0,0,0,0,0,0,0,1
1388,72,304,1,17,0,0,0,0,0,0,0,0,0,1
8881,3535,116,1,11,0,0,0,0,0,0,0,0,0,1
1848,343,51,1,10,0,0,0,0,0,0,0,0,0,1
7140,529,280,1,8,0,0,0,0,0,0,0,0,0,1
7975,60,90,1,23,0,0,0,0,0,0,0,0,0,1
9045,87,310,1,7,0,0,0,0,0,0,0,0,0,1
1504,321,180,1,16,0,0,1,0,0,0,0,0,0,1
7660,375,399,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,9,0,0,0,0,0,0,0,0,0,1
7210,3381,270,1,10,0,0,0,0,0,0,0,0,0,1
7589,81,283,1,14,0,0,0,0,0,0,0,0,0,1
4724,3311,36,1,10,0,0,0,0,0,0,0,0,0,1
7855,180,188,1,14,0,0,0,0,0,0,0,0,0,1
8282,2675,163,2,9,0,0,0,0,0,0,0,0,0,1
140,224,108,1,16,0,0,0,0,0,0,0,0,0,1
1809,17,1233,1,11,0,0,0,0,0,0,0,0,0,1
2612,40,351,2,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,11,0,0,0,0,0,0,0,0,0,1
1141,319,77,1,17,0,0,0,0,0,0,0,0,0,1
4708,2231,728,1,9,2,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,13,0,0,0,0,0,0,0,0,0,1
6701,238,130,1,11,0,0,0,0,0,0,0,0,0,1
3969,413,179,1,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,10,0,0,0,0,0,0,0,0,0,1
3422,230,166,1,16,0,0,0,0,0,0,0,0,0,1
3540,842,104,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,212,2,10,0,0,0,0,0,0,0,0,0,1
4211,171,-1,1,6,0,0,0,0,0,0,0,0,0,1
1966,1321,577,1,11,0,0,0,0,0,0,0,0,0,1
4212,900,729,1,10,0,0,0,0,0,0,0,0,0,1
8695,69,1086,1,10,0,0,0,0,0,0,0,0,0,1
8428,360,-1,1,9,0,0,0,0,0,0,0,0,0,1
8176,237,-1,1,9,0,0,0,0,0,0,0,0,0,1
4676,72,325,1,9,0,0,0,0,0,0,0,0,0,1
351,14,351,1,11,0,0,0,0,0,0,0,0,0,1
9203,292,76,1,20,0,0,0,0,0,0,0,0,0,1
6251,323,321,1,13,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,19,0,0,0,0,0,0,0,0,0,1
6238,1066,333,1,8,2,0,0,0,0,0,0,0,0,1
9316,181,187,1,13,0,0,0,0,0,0,0,0,0,1
403,327,22,1,12,0,0,0,0,0,0,0,0,0,1
3105,546,467,1,13,0,0,1,0,0,0,0,0,0,1
8577,187,-1,2,11,0,0,0,0,0,0,0,0,0,1
469,261,462,1,9,0,0,0,0,0,0,0,0,0,1
6905,1495,289,1,7,1,0,0,0,0,0,0,0,0,1
3930,817,370,1,12,0,0,0,0,0,0,0,0,0,1
3017,269,177,1,11,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,13,0,0,0,0,0,0,0,0,0,1
8063,336,30,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
8931,31,336,1,10,0,0,0,0,0,0,0,0,0,1
7580,2646,426,1,21,0,0,0,0,0,0,0,0,0,1
4057,325,70,1,12,0,0,0,0,0,0,0,0,0,1
8753,1837,48,1,20,0,0,0,0,0,0,0,0,0,1
4733,745,45,1,13,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
2213,1438,253,1,10,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,4,0,0,0,0,0,0,0,0,1
8589,1667,-1,2,10,0,0,0,0,0,0,0,0,0,1
201,163,140,1,9,1,0,0,0,0,0,0,0,0,1
2493,1158,176,1,11,0,0,0,0,0,0,0,0,0,1
4328,3341,234,1,11,0,0,0,0,0,0,0,0,0,1
5369,109,1998,1,6,0,0,0,0,0,0,0,0,0,1
5393,85,279,1,10,0,0,0,0,0,0,0,0,0,1
2513,324,58,2,14,0,0,0,0,0,0,0,0,0,1
6804,135,-1,1,9,0,0,0,0,0,0,0,0,0,1
7875,1621,233,1,9,0,0,0,0,0,0,0,0,0,1
8917,212,184,1,8,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,10,0,0,0,0,0,0,0,0,0,1
2751,1266,786,1,10,0,0,0,0,0,0,0,0,0,1
9337,1274,349,1,9,0,0,0,0,0,0,0,0,0,1
986,109,246,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,20,2,0,0,0,0,0,0,0,0,1
5615,958,436,1,11,2,0,0,0,0,0,0,0,0,1
6657,282,14,1,13,0,0,0,0,0,0,0,0,0,1
4188,924,1916,1,12,0,0,0,0,0,0,0,0,0,1
6538,401,360,1,16,0,0,0,0,0,0,0,0,0,1
7247,56,309,1,9,0,0,0,0,0,0,0,0,0,1
9043,1184,547,1,8,0,0,0,0,0,0,0,0,0,1
9351,146,222,1,16,0,0,0,0,0,0,0,0,0,1
4314,68,232,1,12,0,0,0,0,0,0,0,0,0,1
8604,162,734,1,7,0,0,0,0,0,0,0,0,0,1
7280,389,-1,2,12,0,0,0,0,0,0,0,0,0,1
785,1040,68,1,14,0,0,0,0,0,0,0,0,0,1
4249,133,103,1,14,0,0,0,0,0,0,0,0,0,1
2248,308,504,1,14,1,0,0,0,0,0,0,0,0,1
8111,299,-1,1,10,0,0,0,0,0,0,0,0,0,1
7702,1794,120,1,15,0,0,0,0,0,0,0,0,0,1
4183,1295,16,1,18,0,0,1,0,0,0,0,0,0,1
-1,-1,-1,2,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,9,0,0,0,0,0,0,0,0,0,1
4766,347,96,1,14,0,0,0,0,0,0,0,0,0,1
7769,105,244,1,9,0,0,0,0,0,0,0,0,0,1
8029,5,364,1,12,0,0,0,0,0,0,0,0,0,1
5213,265,103,1,22,0,0,0,0,0,0,0,0,0,1
7581,1184,285,1,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,13,0,0,0,0,0,0,0,0,0,1
1072,388,1,1,18,1,0,0,0,0,0,0,0,0,1
7746,982,1605,1,13,0,0,0,0,0,0,0,0,0,1
442,288,190,1,12,0,0,0,0,0,0,0,0,0,1
8946,185,86,1,13,0,0,0,0,0,0,0,0,0,1
5853,720,771,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
342,388,1,1,16,0,0,0,0,0,0,0,0,0,1
1742,337,0,2,16,0,0,0,0,0,0,0,0,0,1
8464,1030,253,1,11,0,0,0,0,0,0,0,0,0,1
8143,256,27,1,12,0,0,0,0,0,0,0,0,0,1
6760,544,340,1,14,0,0,0,0,0,0,0,0,0,1
6424,515,637,1,16,0,0,0,0,0,0,0,0,0,1
6006,567,993,1,8,0,0,0,0,0,0,0,0,0,1
9281,2405,1243,1,6,0,0,0,0,0,0,0,0,0,1
3444,208,1603,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
7661,-1,154,1,5,0,0,0,0,0,0,0,0,0,1
3570,2206,614,1,11,0,0,0,0,0,0,0,0,0,1
7733,302,152,1,13,0,0,0,0,0,0,0,0,0,1
7932,1198,2086,1,16,0,0,0,0,0,0,0,0,0,1
8660,106,204,1,13,0,0,0,0,0,0,0,0,0,1
6623,316,79,1,14,0,0,0,0,0,0,0,0,0,1
8152,247,170,1,17,0,0,0,0,0,0,0,0,0,1
5688,1251,659,1,9,0,0,0,0,0,0,0,0,0,1
4755,358,286,1,13,0,0,0,0,0,0,0,0,0,1
7875,160,223,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,13,0,0,0,0,0,0,0,0,0,1
7203,1562,705,1,12,0,0,0,0,0,0,0,0,0,1
3074,942,432,1,17,0,0,0,0,0,0,0,0,0,1
3073,1309,681,1,12,0,0,0,0,0,0,0,0,0,1
7756,279,117,1,12,0,0,0,0,0,0,0,0,0,1
8314,85,106,1,10,0,0,0,0,0,0,0,0,0,1
9717,145,223,1,10,0,0,0,0,0,0,0,0,0,1
8285,2306,649,1,7,3,0,0,0,0,0,0,0,0,1
6442,1593,-1,1,12,0,0,0,0,0,0,0,0,0,1
1398,62,753,1,13,0,0,0,0,0,0,0,0,0,1
5973,235,212,1,11,0,0,0,0,0,0,0,0,0,1
6805,1230,456,1,14,0,0,0,0,0,0,0,0,0,1
5411,797,1047,1,9,0,0,0,0,0,0,0,0,0,1
7903,132,272,1,8,0,0,0,0,0,0,0,0,0,1
2479,1903,-1,1,6,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,9,0,0,0,0,0,0,0,0,0,1
4969,455,-1,2,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,9,0,0,0,0,0,0,0,0,0,1
11296,390,1025,1,8,0,0,0,0,0,0,0,0,0,1
2759,162,210,1,11,2,0,0,0,0,0,0,0,0,1
4738,10,-1,1,9,0,0,0,0,0,0,0,0,0,1
9185,310,58,1,13,0,0,0,0,0,0,0,0,0,1
99,265,94,1,12,0,0,0,0,0,0,0,0,0,1
2701,220,151,2,13,0,0,0,0,0,0,0,0,0,1
7623,46,678,1,5,1,0,0,0,0,0,0,0,0,1
2011,180,-1,1,13,0,0,0,0,0,0,0,0,0,1
2973,-52,13,1,9,0,0,0,0,0,0,0,0,0,1
6141,798,869,1,8,0,0,0,0,0,0,0,0,0,1
8098,1032,-1,2,10,0,0,0,0,0,0,0,0,0,1
1986,205,158,1,19,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,11,1,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,6,0,0,0,0,0,0,0,0,0,1
1493,1062,799,1,15,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,9,0,0,0,0,0,0,0,0,0,1
9820,405,79,1,7,0,0,0,0,0,0,0,0,0,1
7578,92,332,1,13,0,0,0,0,0,0,0,0,0,1
7678,357,204,1,11,0,0,0,0,0,0,0,0,0,1
6776,1624,749,1,11,0,0,0,0,0,0,0,0,0,1
2252,1765,1528,1,19,0,0,0,0,0,0,0,0,0,1
3973,1870,1248,1,11,0,0,0,0,0,0,0,0,0,1
7605,795,107,1,7,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
8112,652,109,1,10,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,10,0,0,0,0,0,0,0,0,0,1
3265,22,985,1,13,0,0,0,0,0,0,0,0,0,1
4584,528,47,1,8,0,0,0,0,0,0,0,0,0,1
5740,103,55,1,18,0,0,0,0,0,0,0,0,0,1
8080,3606,41,1,12,0,0,0,0,0,0,0,0,0,1
8146,3175,137,1,13,2,0,0,0,0,0,0,0,0,1
200,164,163,1,12,1,0,0,0,0,0,0,0,0,1
6861,2634,626,1,7,0,0,0,0,0,0,0,0,0,1
6280,348,48,1,9,0,0,0,0,0,0,0,0,0,1
6448,856,854,1,8,0,0,0,0,0,0,0,0,0,1
5117,2918,727,1,10,0,0,0,0,0,0,0,0,0,1
530,200,193,1,14,0,0,1,0,0,0,0,0,0,1
2717,569,993,1,12,0,0,0,0,0,0,0,0,0,1
6712,227,172,1,12,0,0,0,0,0,0,0,0,0,1
288,807,44,1,10,0,0,0,0,0,0,0,0,0,1
2030,891,269,1,12,0,0,0,0,0,0,0,0,0,1
7645,1486,749,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,15,0,0,0,0,0,0,0,0,0,1
8078,686,1248,1,8,2,0,0,0,0,0,0,0,0,1
405,325,41,1,10,0,0,0,0,0,0,0,0,0,1
2108,1909,233,1,14,0,0,0,0,0,0,0,0,0,1
5901,307,61,1,14,0,0,0,0,0,0,0,0,0,1
8598,173,222,1,15,0,0,1,0,0,0,0,0,0,1
8512,268,-1,1,11,0,0,0,0,0,0,0,0,0,1
9358,94,275,1,7,0,0,0,0,0,0,0,0,0,1
5937,271,81,1,15,0,0,0,0,0,0,0,0,0,1
2382,1635,526,1,14,2,0,0,0,0,0,0,0,0,1
2768,1614,-1,2,13,0,0,0,0,0,0,0,0,0,1
11752,299,461,1,8,0,0,0,0,0,0,0,0,0,1
4772,706,22,1,17,0,0,0,0,0,0,0,0,0,1
5631,942,258,1,8,0,0,0,0,0,0,0,0,0,1
90,274,90,1,12,0,0,0,0,0,0,0,0,0,1
8622,144,2688,1,6,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,13,0,0,0,0,0,0,0,0,0,1
5048,795,1116,1,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,14,1,0,0,0,0,0,0,0,0,1
2838,83,704,1,11,0,0,0,0,0,0,0,0,0,1
8191,208,188,1,9,0,0,0,0,0,0,0,0,0,1
192,172,143,1,12,0,0,0,0,0,0,0,0,0,1
4965,148,246,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
2716,570,190,1,11,0,0,0,0,0,0,0,0,0,1
7026,277,111,1,9,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,14,0,0,1,0,0,0,0,0,0,1
9324,173,561,1,15,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,12,0,0,0,0,0,0,0,0,0,1
4520,227,335,1,8,0,0,0,0,0,0,0,0,0,1
6651,288,80,1,14,0,0,0,0,0,0,0,0,0,1
1166,294,27,1,11,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
7415,3176,233,1,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
8209,2381,190,1,9,0,0,0,0,0,0,0,0,0,1
2631,290,461,1,16,0,0,0,0,0,0,0,0,0,1
5257,221,1609,1,17,0,0,0,0,0,0,0,0,0,1
9022,840,122,1,11,0,0,0,0,0,0,0,0,0,1
5462,2491,800,1,13,0,0,0,0,0,0,0,0,0,1
5356,122,518,1,11,0,0,0,0,0,0,0,0,0,1
8854,2466,1156,1,9,0,0,0,0,0,0,0,0,0,1
5573,98,272,1,10,0,0,0,0,0,0,0,0,0,1
7393,275,330,1,8,0,0,0,0,0,0,0,0,0,1
2456,1561,470,1,11,0,0,0,0,0,0,0,0,0,1
8979,634,841,1,15,0,0,0,0,0,0,0,0,0,1
9014,847,344,1,12,0,0,0,0,0,0,0,0,0,1
4619,493,981,1,12,0,0,0,0,0,0,0,0,0,1
8812,682,79,1,20,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,9,0,0,0,0,0,0,0,0,0,1
3271,381,1223,1,12,0,0,0,0,0,0,0,0,0,1
7874,161,202,1,11,1,0,0,0,0,0,0,0,0,1
4980,498,318,1,10,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,10,0,0,0,0,0,0,0,0,0,1
7545,2681,271,1,10,0,0,0,0,0,0,0,0,0,1
3052,234,161,1,10,3,0,0,0,0,0,0,0,0,1
3872,510,35,1,11,0,0,0,0,0,0,0,0,0,1
-1,-1,791,1,6,0,0,0,0,0,0,0,0,0,1
5805,2960,133,1,9,0,0,0,0,0,0,0,0,0,1
4010,737,26,1,13,0,0,0,0,0,0,0,0,0,1
8571,559,202,2,12,0,0,0,0,0,0,0,0,0,1
1518,2133,285,1,16,0,0,0,0,0,0,0,0,0,1
5138,705,469,1,15,0,0,0,0,0,0,0,0,0,1
3143,508,625,1,11,0,0,0,0,0,0,0,0,0,1
7696,1069,1006,1,16,0,0,0,0,0,0,0,0,0,1
6277,1393,146,1,8,0,0,0,0,0,0,0,0,0,1
8290,109,271,1,7,0,0,0,0,0,0,0,0,0,1
6901,1499,468,1,9,0,0,0,0,0,0,0,0,0,1
9478,382,14,1,10,0,0,0,0,0,0,0,0,0,1
7365,305,-1,1,6,0,0,0,0,0,0,0,0,0,1
7913,3409,64,1,12,0,0,0,0,0,0,0,0,0,1
9065,1891,295,1,12,0,0,0,0,0,0,0,0,0,1
9019,478,284,1,15,0,0,0,0,0,0,0,0,0,1
7770,995,883,1,8,1,0,0,0,0,0,0,0,0,1
7596,74,295,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,10,0,0,0,0,0,0,0,0,0,1
1039,421,588,1,11,0,0,0,0,0,0,0,0,0,1
5215,3185,260,1,13,0,0,0,0,0,0,0,0,0,1
5347,130,313,1,13,0,0,0,0,0,0,0,0,0,1
2696,3147,99,1,12,0,0,0,0,0,0,0,0,0,1
2804,1213,570,1,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,12,0,0,0,0,0,0,0,0,0,1
8626,140,223,1,8,0,0,0,0,0,0,0,0,0,1
6504,1896,491,1,13,3,0,0,0,0,0,0,0,0,1
4950,163,245,1,10,0,0,0,0,0,0,0,0,0,1
9080,50,596,1,9,0,0,0,0,0,0,0,0,0,1
8896,233,160,1,7,1,0,0,0,0,0,0,0,0,1
7874,891,199,2,22,0,0,0,0,0,0,0,0,0,1
7572,3385,42,1,13,0,0,0,0,0,0,0,0,0,1
4025,357,161,1,9,5,0,0,0,0,0,0,0,0,1
4013,369,34,1,14,0,0,0,0,0,0,0,0,0,1
8281,146,-1,1,9,0,0,0,0,0,0,0,0,0,1
7357,312,97,1,17,0,0,1,0,0,0,0,0,0,1
9367,130,292,1,7,0,0,0,0,0,0,0,0,0,1
3230,787,501,1,11,0,0,0,0,0,0,0,0,0,1
3334,318,80,1,9,0,0,0,0,0,0,0,0,0,1
7392,642,367,1,7,1,0,0,0,0,0,0,0,0,1
3722,660,15,1,11,0,0,0,0,0,0,0,0,0,1
9501,724,9,1,10,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
3097,189,174,1,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,1,0,0,0,0,0,0,1
6612,327,37,1,11,0,0,1,0,0,0,0,0,0,1
8309,90,-1,2,13,0,0,0,0,0,0,0,0,0,1
7982,3340,141,1,9,0,0,0,0,0,0,0,0,0,1
3903,2670,537,1,12,0,0,0,0,0,0,0,0,0,1
7248,421,274,1,11,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,12,0,0,0,0,0,0,0,0,0,1
3500,152,211,1,10,0,0,0,0,0,0,0,0,0,1
4606,2698,58,1,13,0,0,0,0,0,0,0,0,0,1
3228,424,315,1,15,0,0,0,0,0,0,0,0,0,1
5619,224,171,1,10,0,0,0,0,0,0,0,0,0,1
7791,712,49,1,14,0,0,0,0,0,0,0,0,0,1
4232,1611,22,1,12,2,0,0,0,0,0,0,0,0,1
637,93,207,2,14,0,0,0,0,0,0,0,0,0,1
5397,81,83,1,6,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,13,0,0,0,0,0,0,0,0,0,1
9331,531,105,1,7,0,0,0,0,0,0,0,0,0,1
2103,88,234,1,12,3,0,0,0,0,0,0,0,0,1
7759,1006,313,1,9,0,0,0,0,0,0,0,0,0,1
3255,32,549,2,16,0,0,0,0,0,0,0,0,0,1
4809,304,617,1,9,1,0,0,0,0,0,0,0,0,1
1156,304,431,1,13,0,0,0,0,0,0,0,0,0,1
2775,146,623,1,16,0,0,0,0,0,0,0,0,0,1
6035,1634,136,1,10,0,0,0,0,0,0,0,0,0,1
5500,343,28,1,15,0,0,0,0,0,0,0,0,0,1
848,247,788,1,9,0,0,0,0,0,0,0,0,0,1
7602,1163,547,1,8,0,0,0,0,0,0,0,0,0,1
7475,2385,275,1,15,0,0,0,0,0,0,0,0,0,1
6359,938,111,1,9,0,0,0,0,0,0,0,0,0,1
3614,1133,360,1,10,0,0,0,0,0,0,0,0,0,1
7462,207,611,1,13,0,0,0,0,0,0,0,0,0,1
7708,692,478,1,8,0,0,0,0,0,0,0,0,0,1
9093,3324,328,1,14,0,0,0,0,0,0,0,0,0,1
7617,53,335,1,13,1,0,0,0,0,0,0,0,0,1
7855,3467,43,1,11,0,0,0,0,0,0,0,0,0,1
4561,1282,847,1,15,0,0,0,0,0,0,0,0,0,1
7331,3260,186,1,12,0,0,0,0,0,0,0,0,0,1
7706,329,1555,1,9,0,0,0,0,0,0,0,0,0,1
3084,202,1158,1,15,0,0,1,0,0,0,0,0,0,1
5082,31,-1,1,8,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
6474,100,281,1,14,0,0,0,0,0,0,0,0,0,1
7561,109,286,1,8,0,0,0,0,0,0,0,0,0,1
1723,103,261,1,13,0,0,1,0,0,0,0,0,0,1
5239,239,155,1,20,0,0,0,0,0,0,0,0,0,1
7639,140,208,1,8,0,0,0,0,0,0,0,0,0,1
8603,-1,238,2,14,0,0,0,0,0,0,0,0,0,1
2418,1234,1009,1,10,0,0,0,0,0,0,0,0,0,1
8626,3427,174,1,15,0,0,0,0,0,0,0,0,0,1
5838,735,275,1,10,0,0,0,0,0,0,0,0,0,1
3526,491,15,1,11,0,0,0,0,0,0,0,0,0,1
9594,266,97,1,12,0,0,0,0,0,0,0,0,0,1
3569,83,-1,1,11,2,0,0,0,0,0,0,0,0,1
5890,318,-1,1,8,0,0,0,0,0,0,0,0,0,1
6176,2224,966,1,14,0,0,0,0,0,0,0,0,0,1
1005,455,127,1,14,0,0,1,0,0,0,0,0,0,1
5598,245,142,1,11,2,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,13,0,0,0,0,0,0,0,0,0,1
7786,1345,404,1,10,0,0,0,0,0,0,0,0,0,1
6294,280,147,1,16,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
2539,17,347,1,12,0,0,0,0,0,0,0,0,0,1
9223,1610,2042,1,7,0,0,0,0,0,0,0,0,0,1
4139,243,522,1,13,2,0,0,0,0,0,0,0,0,1
5248,230,163,1,10,0,0,0,0,0,0,0,0,0,1
3494,158,-1,1,13,0,0,0,0,0,0,0,0,0,1
2689,597,131,1,10,3,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,11,0,0,0,0,0,0,0,0,0,1
2525,31,-1,1,12,0,0,0,0,0,0,0,0,0,1
9029,3390,51,1,7,0,0,0,0,0,0,0,0,0,1
10366,224,15,1,6,0,0,0,0,0,0,0,0,0,1
341,24,341,1,16,0,0,0,0,0,0,0,0,0,1
5776,1162,335,1,11,1,0,0,0,0,0,0,0,0,1
9198,3593,-1,1,6,0,0,0,0,0,0,0,0,0,1
9820,770,370,1,10,0,0,0,0,0,0,0,0,0,1
9388,474,295,1,11,0,0,0,0,0,0,0,0,0,1
6988,316,5,1,21,0,0,1,0,0,0,0,0,0,1
3965,2974,304,1,12,0,0,0,0,0,0,0,0,0,1
5721,122,640,1,13,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,11,0,0,0,0,0,0,0,0,0,1
1007,88,304,1,21,0,0,0,0,0,0,0,0,0,1
2929,357,7,1,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,6,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,8,0,0,1,0,0,0,0,0,0,1
1024,801,315,1,8,0,0,0,0,0,0,0,0,0,1
3963,54,339,1,15,0,0,0,0,0,0,0,0,0,1
4778,335,28,1,12,1,0,0,0,0,0,0,0,0,1
5306,1998,1030,1,15,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,13,0,0,0,0,0,0,0,0,0,1
1225,600,78,1,12,0,0,0,0,0,0,0,0,0,1
8722,407,327,1,11,0,0,0,0,0,0,0,0,0,1
10661,295,20,1,7,0,0,0,0,0,0,0,0,0,1
193,171,188,1,11,0,0,0,0,0,0,0,0,0,1
7372,297,71,1,13,0,0,0,0,0,0,0,0,0,1
6367,207,505,2,16,0,0,0,0,0,0,0,0,0,1
2702,219,27,1,8,0,0,0,0,0,0,0,0,0,1
616,113,-1,2,18,0,0,0,0,0,0,0,0,0,1
8668,17,332,1,7,0,0,0,0,0,0,0,0,0,1
4940,173,93,1,12,0,0,0,0,0,0,0,0,0,1
5674,534,187,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,15,0,0,0,0,0,0,0,0,0,1
6953,3273,299,1,13,0,0,0,0,0,0,0,0,0,1
9028,104,427,1,9,0,0,0,0,0,0,0,0,0,1
6395,1275,72,1,14,3,0,0,0,0,0,0,0,0,1
9487,373,23,1,10,0,0,0,0,0,0,0,0,0,1
6482,91,27,2,11,0,0,0,0,0,0,0,0,0,1
7945,115,851,1,9,0,0,0,0,0,0,0,0,0,1
6764,174,27,1,7,0,0,0,0,0,0,0,0,0,1
993,102,278,1,14,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,14,0,0,0,0,0,0,0,0,0,1
9606,254,114,1,11,0,0,0,0,0,0,0,0,0,1
7974,791,-1,2,18,0,0,0,0,0,0,0,0,0,1
9668,559,2490,1,12,0,0,0,0,0,0,0,0,0,1
9288,2398,78,1,8,0,0,0,0,0,0,0,0,0,1
9218,277,91,1,18,0,0,0,0,0,0,0,0,0,1
9033,464,1358,1,13,0,0,0,0,0,0,0,0,0,1
2524,1493,338,1,9,0,0,0,0,0,0,0,0,0,1
8934,197,565,1,7,0,0,0,0,0,0,0,0,0,1
6003,570,191,1,10,0,0,0,0,0,0,0,0,0,1
6280,294,-1,2,13,2,0,0,0,0,0,0,0,0,1
6369,570,-1,1,6,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,7,0,0,0,0,0,0,0,0,0,1
7883,1720,1367,1,10,0,0,0,0,0,0,0,0,0,1
3053,598,143,1,7,0,0,0,0,0,0,0,0,0,1
8376,23,341,1,21,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,2,12,0,0,0,0,0,0,0,0,0,1
277,88,251,1,8,0,0,0,0,0,0,0,0,0,1
597,133,239,1,19,0,0,0,0,0,0,0,0,0,1
4024,299,10,1,11,0,0,0,0,0,0,0,0,0,1
8495,1844,278,1,18,0,0,0,0,0,0,0,0,0,1
6107,1197,996,1,13,0,0,0,0,0,0,0,0,0,1
7972,63,69,1,10,0,0,0,0,0,0,0,0,0,1
6926,378,494,1,8,0,0,0,0,0,0,0,0,0,1
1244,820,639,1,12,0,0,0,0,0,0,0,0,0,1
6637,2859,608,1,12,0,0,0,0,0,0,0,0,0,1
-1,-1,-1,1,17,0,0,0,0,0,0,0,0,0,1
2499,423,350,2,25,0,0,0,0,0,0,0,0,0,1
9430,1160,449,1,12,0,0,0,0,0,0,0,0,0,1
7629,41,323,1,13,4,0,0,0,0,0,0,0,0,1
7411,258,926,1,9,0,0,0,0,0,0,0,0,0,1
6217,2183,68,1,15,0,0,0,0,0,0,0,0,0,1
6348,591,58,1,13,0,0,0,0,0,0,0,0,0,1
